date,hour,economic_dr_bid_count,peak_dr_bid_count,dust_dr_bid_count,economic_dr_award_count,peak_dr_award_count,dust_dr_award_count
2020-11-15,24,0,0,0,0,0,0
2020-11-16,1,4,0,0,0,0,0
2020-11-16,2,4,0,0,0,0,0
2020-11-16,3,4,0,0,0,0,0
2020-11-16,4,3,0,0,0,0,0
2020-11-16,5,4,0,0,0,0,0
2020-11-16,6,4,0,0,0,0,0
2020-11-16,7,4,0,0,0,0,0
2020-11-16,8,5,0,0,0,0,0
2020-11-16,9,8,0,0,8,0,0
2020-11-16,10,7,0,0,7,0,0
2020-11-16,11,8,0,0,0,0,0
2020-11-16,12,8,0,0,0,0,0
2020-11-16,13,4,0,0,0,0,0
2020-11-16,14,6,0,0,0,0,0
2020-11-16,15,6,0,0,0,0,0
2020-11-16,16,7,0,0,0,0,0
2020-11-16,17,9,0,0,9,0,0
2020-11-16,18,6,0,0,6,0,0
2020-11-16,19,6,0,0,0,0,0
2020-11-16,20,5,0,0,0,0,0
2020-11-16,21,2,0,0,0,0,0
2020-11-16,22,2,0,0,0,0,0
2020-11-16,23,2,0,0,0,0,0
2020-11-16,24,3,0,0,0,0,0
2020-11-17,1,3,0,0,0,0,0
2020-11-17,2,3,0,0,0,0,0
2020-11-17,3,3,0,0,0,0,0
2020-11-17,4,3,0,0,0,0,0
2020-11-17,5,3,0,0,0,0,0
2020-11-17,6,3,0,0,0,0,0
2020-11-17,7,4,0,0,0,0,0
2020-11-17,8,4,0,0,0,0,0
2020-11-17,9,9,0,0,0,0,0
2020-11-17,10,12,0,0,0,0,0
2020-11-17,11,11,0,0,0,0,0
2020-11-17,12,10,0,0,0,0,0
2020-11-17,13,8,0,0,0,0,0
2020-11-17,14,11,0,0,0,0,0
2020-11-17,15,10,0,0,0,0,0
2020-11-17,16,9,0,0,0,0,0
2020-11-17,17,9,0,0,0,0,0
2020-11-17,18,8,0,0,0,0,0
2020-11-17,19,8,0,0,0,0,0
2020-11-17,20,7,0,0,0,0,0
2020-11-17,21,5,0,0,0,0,0
2020-11-17,22,5,0,0,0,0,0
2020-11-17,23,5,0,0,0,0,0
2020-11-17,24,4,0,0,0,0,0
2020-11-18,1,4,0,0,0,0,0
2020-11-18,2,4,0,0,0,0,0
2020-11-18,3,4,0,0,0,0,0
2020-11-18,4,4,0,0,0,0,0
2020-11-18,5,4,0,0,0,0,0
2020-11-18,6,3,0,0,0,0,0
2020-11-18,7,3,0,0,0,0,0
2020-11-18,8,3,0,0,0,0,0
2020-11-18,9,6,0,0,0,0,0
2020-11-18,10,7,0,0,0,0,0
2020-11-18,11,8,0,0,0,0,0
2020-11-18,12,10,0,0,0,0,0
2020-11-18,13,8,0,0,0,0,0
2020-11-18,14,10,0,0,0,0,0
2020-11-18,15,10,0,0,0,0,0
2020-11-18,16,10,0,0,0,0,0
2020-11-18,17,8,0,0,2,0,0
2020-11-18,18,10,0,0,0,0,0
2020-11-18,19,10,0,0,0,0,0
2020-11-18,20,7,0,0,0,0,0
2020-11-18,21,4,0,0,0,0,0
2020-11-18,22,5,0,0,0,0,0
2020-11-18,23,5,0,0,0,0,0
2020-11-18,24,5,0,0,0,0,0
2020-11-19,1,3,0,0,0,0,0
2020-11-19,2,3,0,0,0,0,0
2020-11-19,3,3,0,0,0,0,0
2020-11-19,4,3,0,0,0,0,0
2020-11-19,5,3,0,0,0,0,0
2020-11-19,6,3,0,0,0,0,0
2020-11-19,7,4,0,0,0,0,0
2020-11-19,8,5,0,0,0,0,0
2020-11-19,9,7,0,0,0,0,0
2020-11-19,10,8,0,0,0,0,0
2020-11-19,11,9,0,0,0,0,0
2020-11-19,12,9,0,0,1,0,0
2020-11-19,13,7,0,0,0,0,0
2020-11-19,14,8,0,0,0,0,0
2020-11-19,15,8,0,0,0,0,0
2020-11-19,16,8,0,0,0,0,0
2020-11-19,17,9,0,0,3,0,0
2020-11-19,18,8,0,0,0,0,0
2020-11-19,19,5,0,0,0,0,0
2020-11-19,20,5,0,0,0,0,0
2020-11-19,21,5,0,0,0,0,0
2020-11-19,22,5,0,0,0,0,0
2020-11-19,23,5,0,0,0,0,0
2020-11-19,24,5,0,0,0,0,0
2020-11-20,1,2,0,0,0,0,0
2020-11-20,2,2,0,0,0,0,0
2020-11-20,3,2,0,0,0,0,0
2020-11-20,4,2,0,0,0,0,0
2020-11-20,5,2,0,0,0,0,0
2020-11-20,6,2,0,0,0,0,0
2020-11-20,7,3,0,0,0,0,0
2020-11-20,8,3,0,0,0,0,0
2020-11-20,9,5,0,0,1,0,0
2020-11-20,10,6,0,0,0,0,0
2020-11-20,11,9,0,0,0,0,0
2020-11-20,12,11,0,0,0,0,0
2020-11-20,13,5,0,0,0,0,0
2020-11-20,14,10,0,0,0,0,0
2020-11-20,15,9,0,0,0,0,0
2020-11-20,16,10,0,0,0,0,0
2020-11-20,17,10,0,0,10,0,0
2020-11-20,18,9,0,0,0,0,0
2020-11-20,19,10,0,0,0,0,0
2020-11-20,20,9,0,0,0,0,0
2020-11-20,21,7,0,0,0,0,0
2020-11-20,22,7,0,0,0,0,0
2020-11-20,23,7,0,0,0,0,0
2020-11-20,24,6,0,0,0,0,0
2020-11-21,1,0,0,0,0,0,0
2020-11-21,2,0,0,0,0,0,0
2020-11-21,3,0,0,0,0,0,0
2020-11-21,4,0,0,0,0,0,0
2020-11-21,5,0,0,0,0,0,0
2020-11-21,6,0,0,0,0,0,0
2020-11-21,7,0,0,0,0,0,0
2020-11-21,8,0,0,0,0,0,0
2020-11-21,9,0,0,0,0,0,0
2020-11-21,10,0,0,0,0,0,0
2020-11-21,11,0,0,0,0,0,0
2020-11-21,12,0,0,0,0,0,0
2020-11-21,13,0,0,0,0,0,0
2020-11-21,14,0,0,0,0,0,0
2020-11-21,15,0,0,0,0,0,0
2020-11-21,16,0,0,0,0,0,0
2020-11-21,17,0,0,0,0,0,0
2020-11-21,18,0,0,0,0,0,0
2020-11-21,19,0,0,0,0,0,0
2020-11-21,20,0,0,0,0,0,0
2020-11-21,21,0,0,0,0,0,0
2020-11-21,22,0,0,0,0,0,0
2020-11-21,23,0,0,0,0,0,0
2020-11-21,24,0,0,0,0,0,0
2020-11-22,1,0,0,0,0,0,0
2020-11-22,2,0,0,0,0,0,0
2020-11-22,3,0,0,0,0,0,0
2020-11-22,4,0,0,0,0,0,0
2020-11-22,5,0,0,0,0,0,0
2020-11-22,6,0,0,0,0,0,0
2020-11-22,7,0,0,0,0,0,0
2020-11-22,8,0,0,0,0,0,0
2020-11-22,9,0,0,0,0,0,0
2020-11-22,10,0,0,0,0,0,0
2020-11-22,11,0,0,0,0,0,0
2020-11-22,12,0,0,0,0,0,0
2020-11-22,13,0,0,0,0,0,0
2020-11-22,14,0,0,0,0,0,0
2020-11-22,15,0,0,0,0,0,0
2020-11-22,16,0,0,0,0,0,0
2020-11-22,17,0,0,0,0,0,0
2020-11-22,18,0,0,0,0,0,0
2020-11-22,19,0,0,0,0,0,0
2020-11-22,20,0,0,0,0,0,0
2020-11-22,21,0,0,0,0,0,0
2020-11-22,22,0,0,0,0,0,0
2020-11-22,23,0,0,0,0,0,0
2020-11-22,24,0,0,0,0,0,0
2020-11-23,1,6,0,0,0,0,0
2020-11-23,2,6,0,0,0,0,0
2020-11-23,3,6,0,0,0,0,0
2020-11-23,4,4,0,0,0,0,0
2020-11-23,5,5,0,0,0,0,0
2020-11-23,6,5,0,0,0,0,0
2020-11-23,7,6,0,0,0,0,0
2020-11-23,8,6,0,0,0,0,0
2020-11-23,9,8,0,0,8,0,0
2020-11-23,10,10,0,0,10,0,0
2020-11-23,11,9,0,0,0,0,0
2020-11-23,12,11,0,0,0,0,0
2020-11-23,13,6,0,0,0,0,0
2020-11-23,14,10,0,0,0,0,0
2020-11-23,15,10,0,0,0,0,0
2020-11-23,16,10,0,0,0,0,0
2020-11-23,17,9,0,0,9,0,0
2020-11-23,18,7,0,0,7,0,0
2020-11-23,19,7,0,0,0,0,0
2020-11-23,20,5,0,0,0,0,0
2020-11-23,21,3,0,0,0,0,0
2020-11-23,22,4,0,0,0,0,0
2020-11-23,23,4,0,0,0,0,0
2020-11-23,24,4,0,0,0,0,0
2020-11-24,1,3,0,0,0,0,0
2020-11-24,2,3,0,0,0,0,0
2020-11-24,3,4,0,0,0,0,0
2020-11-24,4,4,0,0,0,0,0
2020-11-24,5,4,0,0,0,0,0
2020-11-24,6,5,0,0,0,0,0
2020-11-24,7,6,0,0,0,0,0
2020-11-24,8,6,0,0,0,0,0
2020-11-24,9,8,0,0,0,0,0
2020-11-24,10,12,0,0,0,0,0
2020-11-24,11,10,0,0,0,0,0
2020-11-24,12,9,0,0,0,0,0
2020-11-24,13,5,0,0,0,0,0
2020-11-24,14,9,0,0,0,0,0
2020-11-24,15,9,0,0,0,0,0
2020-11-24,16,10,0,0,0,0,0
2020-11-24,17,9,0,0,5,0,0
2020-11-24,18,10,0,0,0,0,0
2020-11-24,19,8,0,0,0,0,0
2020-11-24,20,8,0,0,0,0,0
2020-11-24,21,5,0,0,0,0,0
2020-11-24,22,6,0,0,0,0,0
2020-11-24,23,6,0,0,0,0,0
2020-11-24,24,5,0,0,0,0,0
2020-11-25,1,3,0,0,0,0,0
2020-11-25,2,3,0,0,0,0,0
2020-11-25,3,3,0,0,0,0,0
2020-11-25,4,3,0,0,0,0,0
2020-11-25,5,3,0,0,0,0,0
2020-11-25,6,3,0,0,0,0,0
2020-11-25,7,6,0,0,0,0,0
2020-11-25,8,6,0,0,0,0,0
2020-11-25,9,6,0,0,0,0,0
2020-11-25,10,7,0,0,0,0,0
2020-11-25,11,9,0,0,0,0,0
2020-11-25,12,9,0,0,0,0,0
2020-11-25,13,5,0,0,0,0,0
2020-11-25,14,9,0,0,0,0,0
2020-11-25,15,9,0,0,0,0,0
2020-11-25,16,9,0,0,0,0,0
2020-11-25,17,9,0,0,5,0,0
2020-11-25,18,11,0,0,0,0,0
2020-11-25,19,11,0,0,0,0,0
2020-11-25,20,8,0,0,0,0,0
2020-11-25,21,4,0,0,0,0,0
2020-11-25,22,3,0,0,0,0,0
2020-11-25,23,3,0,0,0,0,0
2020-11-25,24,3,0,0,0,0,0
2020-11-26,1,2,0,0,0,0,0
2020-11-26,2,2,0,0,0,0,0
2020-11-26,3,2,0,0,0,0,0
2020-11-26,4,2,0,0,0,0,0
2020-11-26,5,2,0,0,0,0,0
2020-11-26,6,2,0,0,0,0,0
2020-11-26,7,2,0,0,0,0,0
2020-11-26,8,4,0,0,0,0,0
2020-11-26,9,8,0,0,8,0,0
2020-11-26,10,12,0,0,11,0,0
2020-11-26,11,11,0,0,0,0,0
2020-11-26,12,11,0,0,0,0,0
2020-11-26,13,4,0,0,0,0,0
2020-11-26,14,12,0,0,0,0,0
2020-11-26,15,13,0,0,0,0,0
2020-11-26,16,12,0,0,0,0,0
2020-11-26,17,8,0,0,8,0,0
2020-11-26,18,7,0,0,0,0,0
2020-11-26,19,6,0,0,0,0,0
2020-11-26,20,6,0,0,0,0,0
2020-11-26,21,8,0,0,0,0,0
2020-11-26,22,7,0,0,0,0,0
2020-11-26,23,7,0,0,0,0,0
2020-11-26,24,6,0,0,0,0,0
2020-11-27,1,2,0,0,0,0,0
2020-11-27,2,2,0,0,0,0,0
2020-11-27,3,2,0,0,0,0,0
2020-11-27,4,2,0,0,0,0,0
2020-11-27,5,2,0,0,0,0,0
2020-11-27,6,3,0,0,0,0,0
2020-11-27,7,5,0,0,0,0,0
2020-11-27,8,5,0,0,0,0,0
2020-11-27,9,7,0,0,0,0,0
2020-11-27,10,10,0,0,10,0,0
2020-11-27,11,12,0,0,0,0,0
2020-11-27,12,11,0,0,0,0,0
2020-11-27,13,7,0,0,0,0,0
2020-11-27,14,12,0,0,0,0,0
2020-11-27,15,13,0,0,0,0,0
2020-11-27,16,13,0,0,0,0,0
2020-11-27,17,12,0,0,11,0,0
2020-11-27,18,12,0,0,0,0,0
2020-11-27,19,10,0,0,0,0,0
2020-11-27,20,10,0,0,0,0,0
2020-11-27,21,11,0,0,0,0,0
2020-11-27,22,11,0,0,0,0,0
2020-11-27,23,11,0,0,0,0,0
2020-11-27,24,7,0,0,5,0,0
2020-11-28,1,0,0,0,0,0,0
2020-11-28,2,0,0,0,0,0,0
2020-11-28,3,0,0,0,0,0,0
2020-11-28,4,0,0,0,0,0,0
2020-11-28,5,0,0,0,0,0,0
2020-11-28,6,0,0,0,0,0,0
2020-11-28,7,0,0,0,0,0,0
2020-11-28,8,0,0,0,0,0,0
2020-11-28,9,0,0,0,0,0,0
2020-11-28,10,0,0,0,0,0,0
2020-11-28,11,0,0,0,0,0,0
2020-11-28,12,0,0,0,0,0,0
2020-11-28,13,0,0,0,0,0,0
2020-11-28,14,0,0,0,0,0,0
2020-11-28,15,0,0,0,0,0,0
2020-11-28,16,0,0,0,0,0,0
2020-11-28,17,0,0,0,0,0,0
2020-11-28,18,0,0,0,0,0,0
2020-11-28,19,0,0,0,0,0,0
2020-11-28,20,0,0,0,0,0,0
2020-11-28,21,0,0,0,0,0,0
2020-11-28,22,0,0,0,0,0,0
2020-11-28,23,0,0,0,0,0,0
2020-11-28,24,0,0,0,0,0,0
2020-11-29,1,0,0,0,0,0,0
2020-11-29,2,0,0,0,0,0,0
2020-11-29,3,0,0,0,0,0,0
2020-11-29,4,0,0,0,0,0,0
2020-11-29,5,0,0,0,0,0,0
2020-11-29,6,0,0,0,0,0,0
2020-11-29,7,0,0,0,0,0,0
2020-11-29,8,0,0,0,0,0,0
2020-11-29,9,0,0,0,0,0,0
2020-11-29,10,0,0,0,0,0,0
2020-11-29,11,0,0,0,0,0,0
2020-11-29,12,0,0,0,0,0,0
2020-11-29,13,0,0,0,0,0,0
2020-11-29,14,0,0,0,0,0,0
2020-11-29,15,0,0,0,0,0,0
2020-11-29,16,0,0,0,0,0,0
2020-11-29,17,0,0,0,0,0,0
2020-11-29,18,0,0,0,0,0,0
2020-11-29,19,0,0,0,0,0,0
2020-11-29,20,0,0,0,0,0,0
2020-11-29,21,0,0,0,0,0,0
2020-11-29,22,0,0,0,0,0,0
2020-11-29,23,0,0,0,0,0,0
2020-11-29,24,0,0,0,0,0,0
2020-11-30,1,4,0,0,0,0,0
2020-11-30,2,4,0,0,0,0,0
2020-11-30,3,4,0,0,0,0,0
2020-11-30,4,3,0,0,0,0,0
2020-11-30,5,3,0,0,0,0,0
2020-11-30,6,4,0,0,0,0,0
2020-11-30,7,5,0,0,0,0,0
2020-11-30,8,5,0,0,0,0,0
2020-11-30,9,8,0,0,8,0,0
2020-11-30,10,10,0,0,9,0,0
2020-11-30,11,9,0,0,0,0,0
2020-11-30,12,8,0,0,0,0,0
2020-11-30,13,5,0,0,0,0,0
2020-11-30,14,10,0,0,0,0,0
2020-11-30,15,10,0,0,0,0,0
2020-11-30,16,10,0,0,0,0,0
2020-11-30,17,11,0,0,10,0,0
2020-11-30,18,10,0,0,9,0,0
2020-11-30,19,10,0,0,0,0,0
2020-11-30,20,7,0,0,0,0,0
2020-11-30,21,5,0,0,0,0,0
2020-11-30,22,5,0,0,0,0,0
2020-11-30,23,4,0,0,0,0,0
2020-11-30,24,4,0,0,0,0,0
2020-12-01,1,4,0,0,4,0,0
2020-12-01,2,4,0,0,0,0,0
2020-12-01,3,4,0,0,0,0,0
2020-12-01,4,4,0,0,0,0,0
2020-12-01,5,4,0,0,0,0,0
2020-12-01,6,3,0,0,0,0,0
2020-12-01,7,3,0,0,0,0,0
2020-12-01,8,3,0,0,0,0,0
2020-12-01,9,7,0,0,7,0,0
2020-12-01,10,9,0,0,1,0,0
2020-12-01,11,9,0,0,0,0,0
2020-12-01,12,9,0,0,0,0,0
2020-12-01,13,6,0,0,0,0,0
2020-12-01,14,9,0,0,0,0,0
2020-12-01,15,9,0,0,0,0,0
2020-12-01,16,10,0,0,0,0,0
2020-12-01,17,12,0,0,12,0,0
2020-12-01,18,9,0,0,2,0,0
2020-12-01,19,7,0,0,0,0,0
2020-12-01,20,6,0,0,0,0,0
2020-12-01,21,6,0,0,0,0,0
2020-12-01,22,6,0,0,1,0,0
2020-12-01,23,6,0,0,0,0,0
2020-12-01,24,5,0,0,1,0,0
2020-12-02,1,4,0,0,0,0,0
2020-12-02,2,4,0,0,0,0,0
2020-12-02,3,4,0,0,0,0,0
2020-12-02,4,4,0,0,0,0,0
2020-12-02,5,4,0,0,0,0,0
2020-12-02,6,4,0,0,0,0,0
2020-12-02,7,4,0,0,0,0,0
2020-12-02,8,5,0,0,0,0,0
2020-12-02,9,8,0,0,8,0,0
2020-12-02,10,10,0,0,10,0,0
2020-12-02,11,11,0,0,6,0,0
2020-12-02,12,11,0,0,2,0,0
2020-12-02,13,6,0,0,0,0,0
2020-12-02,14,11,0,0,7,0,0
2020-12-02,15,11,0,0,2,0,0
2020-12-02,16,12,0,0,0,0,0
2020-12-02,17,12,0,0,12,0,0
2020-12-02,18,14,0,0,14,0,0
2020-12-02,19,12,0,0,1,0,0
2020-12-02,20,11,0,0,2,0,0
2020-12-02,21,7,0,0,7,0,0
2020-12-02,22,7,0,0,0,0,0
2020-12-02,23,7,0,0,0,0,0
2020-12-02,24,6,0,0,0,0,0
2020-12-03,1,4,0,0,0,0,0
2020-12-03,2,4,0,0,0,0,0
2020-12-03,3,4,0,0,0,0,0
2020-12-03,4,4,0,0,0,0,0
2020-12-03,5,4,0,0,0,0,0
2020-12-03,6,4,0,0,0,0,0
2020-12-03,7,5,0,0,0,0,0
2020-12-03,8,5,0,0,5,0,0
2020-12-03,9,8,0,0,8,0,0
2020-12-03,10,9,0,0,9,0,0
2020-12-03,11,10,0,0,0,0,0
2020-12-03,12,11,0,0,0,0,0
2020-12-03,13,5,0,0,0,0,0
2020-12-03,14,11,0,0,0,0,0
2020-12-03,15,12,0,0,11,0,0
2020-12-03,16,13,0,0,13,0,0
2020-12-03,17,13,0,0,13,0,0
2020-12-03,18,10,0,0,10,0,0
2020-12-03,19,9,0,0,9,0,0
2020-12-03,20,10,0,0,10,0,0
2020-12-03,21,8,0,0,1,0,0
2020-12-03,22,7,0,0,7,0,0
2020-12-03,23,7,0,0,0,0,0
2020-12-03,24,5,0,0,5,0,0
2020-12-04,1,7,0,0,0,0,0
2020-12-04,2,7,0,0,0,0,0
2020-12-04,3,7,0,0,0,0,0
2020-12-04,4,6,0,0,0,0,0
2020-12-04,5,7,0,0,0,0,0
2020-12-04,6,7,0,0,0,0,0
2020-12-04,7,6,0,0,6,0,0
2020-12-04,8,8,0,0,0,0,0
2020-12-04,9,11,0,0,11,0,0
2020-12-04,10,13,0,0,13,0,0
2020-12-04,11,14,0,0,0,0,0
2020-12-04,12,15,0,0,0,0,0
2020-12-04,13,7,0,0,0,0,0
2020-12-04,14,16,0,0,2,0,0
2020-12-04,15,15,0,0,13,0,0
2020-12-04,16,16,0,0,12,0,0
2020-12-04,17,14,0,0,14,0,0
2020-12-04,18,14,0,0,14,0,0
2020-12-04,19,12,0,0,12,0,0
2020-12-04,20,11,0,0,3,0,0
2020-12-04,21,9,0,0,9,0,0
2020-12-04,22,9,0,0,4,0,0
2020-12-04,23,9,0,0,0,0,0
2020-12-04,24,8,0,0,8,0,0
2020-12-05,1,0,0,0,0,0,0
2020-12-05,2,0,0,0,0,0,0
2020-12-05,3,0,0,0,0,0,0
2020-12-05,4,0,0,0,0,0,0
2020-12-05,5,0,0,0,0,0,0
2020-12-05,6,0,0,0,0,0,0
2020-12-05,7,0,0,0,0,0,0
2020-12-05,8,0,0,0,0,0,0
2020-12-05,9,0,0,0,0,0,0
2020-12-05,10,0,0,0,0,0,0
2020-12-05,11,0,0,0,0,0,0
2020-12-05,12,0,0,0,0,0,0
2020-12-05,13,0,0,0,0,0,0
2020-12-05,14,0,0,0,0,0,0
2020-12-05,15,0,0,0,0,0,0
2020-12-05,16,0,0,0,0,0,0
2020-12-05,17,0,0,0,0,0,0
2020-12-05,18,0,0,0,0,0,0
2020-12-05,19,0,0,0,0,0,0
2020-12-05,20,0,0,0,0,0,0
2020-12-05,21,0,0,0,0,0,0
2020-12-05,22,0,0,0,0,0,0
2020-12-05,23,0,0,0,0,0,0
2020-12-05,24,0,0,0,0,0,0
2020-12-06,1,0,0,0,0,0,0
2020-12-06,2,0,0,0,0,0,0
2020-12-06,3,0,0,0,0,0,0
2020-12-06,4,0,0,0,0,0,0
2020-12-06,5,0,0,0,0,0,0
2020-12-06,6,0,0,0,0,0,0
2020-12-06,7,0,0,0,0,0,0
2020-12-06,8,0,0,0,0,0,0
2020-12-06,9,0,0,0,0,0,0
2020-12-06,10,0,0,0,0,0,0
2020-12-06,11,0,0,0,0,0,0
2020-12-06,12,0,0,0,0,0,0
2020-12-06,13,0,0,0,0,0,0
2020-12-06,14,0,0,0,0,0,0
2020-12-06,15,0,0,0,0,0,0
2020-12-06,16,0,0,0,0,0,0
2020-12-06,17,0,0,0,0,0,0
2020-12-06,18,0,0,0,0,0,0
2020-12-06,19,0,0,0,0,0,0
2020-12-06,20,0,0,0,0,0,0
2020-12-06,21,0,0,0,0,0,0
2020-12-06,22,0,0,0,0,0,0
2020-12-06,23,0,0,0,0,0,0
2020-12-06,24,0,0,0,0,0,0
2020-12-07,1,8,0,0,0,0,0
2020-12-07,2,8,0,0,0,0,0
2020-12-07,3,8,0,0,0,0,0
2020-12-07,4,8,0,0,0,0,0
2020-12-07,5,7,0,0,0,0,0
2020-12-07,6,7,0,0,0,0,0
2020-12-07,7,7,0,0,0,0,0
2020-12-07,8,8,0,0,0,0,0
2020-12-07,9,11,0,0,11,0,0
2020-12-07,10,17,0,0,17,0,0
2020-12-07,11,16,0,0,0,0,0
2020-12-07,12,16,0,0,0,0,0
2020-12-07,13,9,0,0,0,0,0
2020-12-07,14,16,0,0,7,0,0
2020-12-07,15,16,0,0,0,0,0
2020-12-07,16,17,0,0,15,0,0
2020-12-07,17,16,0,0,16,0,0
2020-12-07,18,13,0,0,13,0,0
2020-12-07,19,12,0,0,0,0,0
2020-12-07,20,10,0,0,2,0,0
2020-12-07,21,8,0,0,4,0,0
2020-12-07,22,7,0,0,3,0,0
2020-12-07,23,7,0,0,0,0,0
2020-12-07,24,7,0,0,5,0,0
2020-12-08,1,5,0,0,0,0,0
2020-12-08,2,5,0,0,0,0,0
2020-12-08,3,5,0,0,0,0,0
2020-12-08,4,4,0,0,0,0,0
2020-12-08,5,4,0,0,0,0,0
2020-12-08,6,4,0,0,0,0,0
2020-12-08,7,4,0,0,1,0,0
2020-12-08,8,6,0,0,0,0,0
2020-12-08,9,9,0,0,9,0,0
2020-12-08,10,15,0,0,11,0,0
2020-12-08,11,16,0,0,0,0,0
2020-12-08,12,15,0,0,0,0,0
2020-12-08,13,9,0,0,0,0,0
2020-12-08,14,13,0,0,0,0,0
2020-12-08,15,14,0,0,0,0,0
2020-12-08,16,14,0,0,0,0,0
2020-12-08,17,11,0,0,11,0,0
2020-12-08,18,10,0,0,9,0,0
2020-12-08,19,10,0,0,0,0,0
2020-12-08,20,9,0,0,0,0,0
2020-12-08,21,5,0,0,0,0,0
2020-12-08,22,4,0,0,0,0,0
2020-12-08,23,3,0,0,0,0,0
2020-12-08,24,4,0,0,2,0,0
2020-12-09,1,6,0,0,0,0,0
2020-12-09,2,6,0,0,0,0,0
2020-12-09,3,6,0,0,0,0,0
2020-12-09,4,6,0,0,0,0,0
2020-12-09,5,6,0,0,0,0,0
2020-12-09,6,6,0,0,0,0,0
2020-12-09,7,4,2,0,0,0,0
2020-12-09,8,4,1,0,0,0,0
2020-12-09,9,7,0,0,7,0,0
2020-12-09,10,8,1,0,7,0,0
2020-12-09,11,7,1,0,0,0,0
2020-12-09,12,7,1,0,0,0,0
2020-12-09,13,6,0,0,0,0,0
2020-12-09,14,9,1,0,0,0,0
2020-12-09,15,9,1,0,0,0,0
2020-12-09,16,11,3,0,0,0,0
2020-12-09,17,11,0,0,11,0,0
2020-12-09,18,12,1,0,7,0,0
2020-12-09,19,10,2,0,0,0,0
2020-12-09,20,7,1,0,0,0,0
2020-12-09,21,6,1,0,0,0,0
2020-12-09,22,5,0,0,0,0,0
2020-12-09,23,5,0,0,0,0,0
2020-12-09,24,4,0,0,1,0,0
2020-12-10,1,3,0,0,0,0,0
2020-12-10,2,3,0,0,0,0,0
2020-12-10,3,3,0,0,0,0,0
2020-12-10,4,3,0,0,0,0,0
2020-12-10,5,3,0,0,0,0,0
2020-12-10,6,4,0,0,0,0,0
2020-12-10,7,4,0,0,0,0,0
2020-12-10,8,5,0,0,0,0,0
2020-12-10,9,7,0,0,7,0,0
2020-12-10,10,9,0,0,9,0,0
2020-12-10,11,11,0,0,11,0,0
2020-12-10,12,11,4,0,0,0,0
2020-12-10,13,4,0,0,0,0,0
2020-12-10,14,10,2,0,3,0,0
2020-12-10,15,9,2,0,0,0,0
2020-12-10,16,9,1,0,6,0,0
2020-12-10,17,9,0,0,9,0,0
2020-12-10,18,10,0,0,10,0,0
2020-12-10,19,7,0,0,7,0,0
2020-12-10,20,6,1,0,0,0,0
2020-12-10,21,6,1,0,0,0,0
2020-12-10,22,6,0,0,0,0,0
2020-12-10,23,6,0,0,0,0,0
2020-12-10,24,6,0,0,6,0,0
2020-12-11,1,2,0,0,0,0,0
2020-12-11,2,2,0,0,0,0,0
2020-12-11,3,2,0,0,0,0,0
2020-12-11,4,1,0,0,0,0,0
2020-12-11,5,2,0,0,0,0,0
2020-12-11,6,2,0,0,0,0,0
2020-12-11,7,2,0,0,0,0,0
2020-12-11,8,6,1,0,0,0,0
2020-12-11,9,11,0,0,11,0,0
2020-12-11,10,14,0,0,14,0,0
2020-12-11,11,16,0,0,16,0,0
2020-12-11,12,16,2,0,12,0,0
2020-12-11,13,8,0,0,0,0,0
2020-12-11,14,17,0,0,16,0,0
2020-12-11,15,12,1,0,8,0,0
2020-12-11,16,14,5,0,0,0,0
2020-12-11,17,13,0,0,13,0,0
2020-12-11,18,13,3,0,6,0,0
2020-12-11,19,11,1,0,9,0,0
2020-12-11,20,9,1,0,7,0,0
2020-12-11,21,7,0,0,4,0,0
2020-12-11,22,7,0,0,0,0,0
2020-12-11,23,6,0,0,0,0,0
2020-12-11,24,4,0,0,4,0,0
2020-12-12,1,0,0,0,0,0,0
2020-12-12,2,0,0,0,0,0,0
2020-12-12,3,0,0,0,0,0,0
2020-12-12,4,0,0,0,0,0,0
2020-12-12,5,0,0,0,0,0,0
2020-12-12,6,0,0,0,0,0,0
2020-12-12,7,0,0,0,0,0,0
2020-12-12,8,0,0,0,0,0,0
2020-12-12,9,0,0,0,0,0,0
2020-12-12,10,0,0,0,0,0,0
2020-12-12,11,0,0,0,0,0,0
2020-12-12,12,0,0,0,0,0,0
2020-12-12,13,0,0,0,0,0,0
2020-12-12,14,0,0,0,0,0,0
2020-12-12,15,0,0,0,0,0,0
2020-12-12,16,0,0,0,0,0,0
2020-12-12,17,0,0,0,0,0,0
2020-12-12,18,0,0,0,0,0,0
2020-12-12,19,0,0,0,0,0,0
2020-12-12,20,0,0,0,0,0,0
2020-12-12,21,0,0,0,0,0,0
2020-12-12,22,0,0,0,0,0,0
2020-12-12,23,0,0,0,0,0,0
2020-12-12,24,0,0,0,0,0,0
2020-12-13,1,0,0,0,0,0,0
2020-12-13,2,0,0,0,0,0,0
2020-12-13,3,0,0,0,0,0,0
2020-12-13,4,0,0,0,0,0,0
2020-12-13,5,0,0,0,0,0,0
2020-12-13,6,0,0,0,0,0,0
2020-12-13,7,0,0,0,0,0,0
2020-12-13,8,0,0,0,0,0,0
2020-12-13,9,0,0,0,0,0,0
2020-12-13,10,0,0,0,0,0,0
2020-12-13,11,0,0,0,0,0,0
2020-12-13,12,0,0,0,0,0,0
2020-12-13,13,0,0,0,0,0,0
2020-12-13,14,0,0,0,0,0,0
